eCO2,tvoc,EtOH,indoor-aqi,crowd_density,C_norm,V_norm,E_norm,I_norm
2386.9470857537326,405.27666539091643,90.28767256366676,1.89071874453553,0.5324206822752171,0.43194501864211576,0.40527666539091645,0.09028767256366677,0.00378143748907106
1739.6540449109928,493.6380646574722,283.97261527631474,161.86867853865076,0.41109560260070654,0.2912291401980419,0.49363806465747223,0.28397261527631473,0.3237373570773015
3214.5233157229454,75.20844555176409,457.74414879402093,224.50763723749674,0.3473433262588427,0.6118528947223795,0.07520844555176409,0.4577441487940209,0.44901527447499345
1041.6717589993923,297.06535767606755,16.97298929289942,60.870574144074816,0.8998333456872725,0.1394938606520418,0.29706535767606757,0.01697298929289942,0.12174114828814964
1743.8653832620034,190.44542831551075,348.71013362341995,231.75863619907665,0.0218233967754895,0.29214464853521815,0.19044542831551076,0.34871013362341996,0.46351727239815327
2085.264479150982,484.9571989073016,148.6745036862754,15.066847572390213,0.6637896861755891,0.36636184329369176,0.4849571989073016,0.14867450368627538,0.030133695144780426
2497.9219273983654,421.0594615678543,462.1980976882652,233.60900670137858,0.9633944342135504,0.45606998421703593,0.42105946156785434,0.4621980976882652,0.46721801340275715
4011.8094224078627,419.16435235556895,485.5291225826839,87.9056718099086,0.5601681834618419,0.7851759613930136,0.4191643523555689,0.4855291225826839,0.1758113436198172
1318.4993979284548,234.34657989748513,472.13324455671693,25.35520711230413,0.9368224620330918,0.19967378215835974,0.23434657989748514,0.47213324455671696,0.05071041422460826
2765.4784167026132,207.4097511688326,237.1071083287319,121.4679397965814,0.05225787928602377,0.5142344384136116,0.2074097511688326,0.23710710832873189,0.24293587959316282
3125.107016765395,136.70353596535313,431.0213254946567,64.19414193012699,0.4187933190741614,0.5924145688620425,0.13670353596535312,0.4310213254946567,0.12838828386025397
613.6718985119895,28.18774832546356,422.2746992675352,71.2182254904807,0.26015779096205116,0.046450412719997725,0.02818774832546356,0.4222746992675352,0.14243645098096142
3194.7063187466165,432.3611881275266,159.55023662162782,76.82249123157165,0.7308209649807298,0.6075448519014384,0.4323611881275266,0.15955023662162782,0.1536449824631433
1184.4109689615411,406.4505045650388,414.4577370753387,200.75647445816585,0.9812970904972467,0.17052412368729156,0.4064505045650388,0.4144577370753387,0.4015129489163317
699.2373277322858,499.8588366430653,18.50381735774631,134.79031916881362,0.2565300624442478,0.06505159298527953,0.4998588366430653,0.01850381735774631,0.26958063833762724
4764.873471365333,498.31841853695266,298.13493924102653,77.82692478900091,0.6541746014740745,0.9488855372533332,0.4983184185369527,0.2981349392410265,0.15565384957800182
4841.907352142973,277.7158528013137,115.00441864385152,152.5834458277296,0.19809763275974013,0.9656320330745592,0.2777158528013137,0.11500441864385152,0.3051668916554592
4118.627801335721,384.49370759025527,60.28344288863941,179.0376685557984,0.5653302545716099,0.8083973481164611,0.38449370759025525,0.060283442888639405,0.35807533711159684
1801.2233381975052,472.382864941214,38.47660081460458,68.15600018338344,0.4639324866883362,0.3046137691733707,0.472382864941214,0.03847660081460458,0.13631200036676688
849.2917244293658,424.8236953387057,348.1443879390699,103.38727538133787,0.9720053296315371,0.09767211400638387,0.42482369533870573,0.3481443879390699,0.20677455076267576
3547.4719219559215,123.67405087159882,169.93748188403308,30.47152333423689,0.6085272726964666,0.6842330265121569,0.12367405087159883,0.16993748188403307,0.06094304666847378
2424.701471202166,225.27206765504675,362.3833857643807,45.28733738367008,0.3495063720868188,0.4401524937396013,0.22527206765504676,0.3623833857643807,0.09057467476734016
961.3758802859826,64.57970757574749,32.678170399471185,170.2794634912457,0.11409578488793337,0.12203823484477883,0.06457970757574749,0.032678170399471185,0.3405589269824914
2677.813786511843,477.02551362936117,157.64516891530516,45.35958692390673,0.15124682873493456,0.4951769101112702,0.4770255136293612,0.15764516891530517,0.09071917384781346
558.1871971300046,303.08731722544,269.7456461876686,131.29084591676505,0.2253169299512351,0.034388521115218396,0.30308731722544,0.2697456461876686,0.2625816918335301
4582.8738495623975,114.32140275173136,395.36158241948175,177.26156543060816,0.250966661340298,0.9093204020787821,0.11432140275173136,0.39536158241948177,0.35452313086121634
1590.3879153600778,335.85034220292835,159.37625146603494,26.719230773685958,0.8506160578411378,0.2587799816000169,0.33585034220292836,0.15937625146603496,0.05343846154737192
3447.602508028317,309.0641202289479,312.94568821850453,141.8280549072259,0.5612227882825249,0.662522284353982,0.3090641202289479,0.31294568821850455,0.2836561098144518
1833.8709500112905,179.08135901642024,442.9888741180936,64.14069592534094,0.5233909113743664,0.31171107608941095,0.17908135901642025,0.44298887411809357,0.12828139185068188
2792.31289741793,56.778796099814514,307.9315940911523,240.73171880939495,0.11476887186921747,0.5200680211778108,0.05677879609981452,0.3079315940911523,0.4814634376187899
2914.8672849790864,335.7865977963998,116.47973737681689,120.88641167998118,0.860139693349435,0.5467102793432796,0.3357865977963998,0.11647973737681688,0.24177282335996236
1250.3304954174243,260.15385045189663,12.20039077826901,201.49813744378952,0.7228143032084837,0.18485445552552704,0.26015385045189665,0.01220039077826901,0.40299627488757905
4860.089287716969,386.1591958678197,435.04943695046495,137.55663553906544,0.06766836190000158,0.9695846277645584,0.38615919586781966,0.43504943695046494,0.2751132710781309
3965.610987461127,260.0817505559967,10.63470542519357,10.85313321370479,0.7078350972297687,0.7751328233611146,0.2600817505559967,0.010634705425193569,0.021706266427409582
4721.69513119527,426.09075015927004,437.3508363420997,158.2878438985056,0.5435382173426461,0.9394989415641891,0.42609075015927006,0.4373508363420997,0.3165756877970112
4516.205811967185,275.9534193872428,264.468567013606,237.85083555166426,0.08172534574677826,0.8948273504276488,0.27595341938724277,0.264468567013606,0.4757016711033285
3150.339902530992,280.46898576769314,469.5338492564481,150.4029550365828,0.45830064152865646,0.5978999788110851,0.28046898576769314,0.4695338492564481,0.3008059100731656
4640.621481106337,438.3268013291725,399.3916178868327,204.79721485669756,0.484696287130047,0.9218742350231168,0.4383268013291725,0.3993916178868327,0.4095944297133951
807.0655094388296,201.7414331061985,498.96705526666875,221.05161583710196,0.16577454016327575,0.08849250205191948,0.20174143310619852,0.49896705526666874,0.4421032316742039
1301.5211671280679,67.00761422532037,175.35590772585508,57.01994298723312,0.9456981470002823,0.1959828624191452,0.06700761422532037,0.17535590772585508,0.11403988597446625
608.0455289884751,14.391338156669487,383.59414446556343,53.01120997705666,0.8499753714806619,0.045227288910538066,0.014391338156669488,0.38359414446556345,0.10602241995411332
1896.519521511016,377.5686278368095,200.96545680462108,152.74524721274793,0.6690223373291083,0.32533033076326434,0.3775686278368095,0.20096545680462108,0.30549049442549586
2187.9155325716174,310.15477567673236,239.9378101519544,102.75711745167618,0.4622955610006072,0.38867728968948206,0.31015477567673233,0.23993781015195442,0.20551423490335236
1648.2055461599211,352.03988404961177,313.75273160918505,209.9653257166801,0.4117655415845085,0.2713490317738959,0.3520398840496118,0.31375273160918504,0.41993065143336017
4212.1925420988755,106.48208075445537,436.83855709316936,225.0057808495028,0.6509734671509542,0.8287375091519295,0.10648208075445537,0.4368385570931694,0.4500115616990056
2041.0653027905107,68.18573779338489,492.04173459964755,88.35534482567952,0.5454318694069055,0.3567533266935893,0.06818573779338488,0.49204173459964756,0.17671068965135905
1692.2987445619515,7.272332833940965,384.1367069322591,59.217639743620516,0.062273105881885615,0.28093450968738076,0.007272332833940965,0.3841367069322591,0.11843527948724103
2896.401982527943,175.2937794032985,208.88339108366688,195.13137881096546,0.5125026487703317,0.5426960831582485,0.1752937794032985,0.20888339108366688,0.3902627576219309
1048.2514348839081,294.95884342731654,210.6785011385351,68.70150888703402,0.8064036172328395,0.14092422497476265,0.29495884342731654,0.2106785011385351,0.13740301777406805
4090.1061114685826,196.12202254986616,368.79115079444574,205.6535796284196,0.45923987759695806,0.8021969807540397,0.19612202254986616,0.36879115079444574,0.4113071592568392
742.9329609269457,218.73746101186453,119.38857288415117,105.93456341219071,0.05195657755426841,0.07455064367977081,0.21873746101186453,0.11938857288415117,0.21186912682438142
4939.679908362379,452.0793472468742,55.23705656569733,166.8874748228676,0.7862781993840331,0.9868869366005172,0.4520793472468742,0.05523705656569733,0.33377494964573523
3952.325938764624,174.12773351165018,177.31107882038827,23.883828458667043,0.2013637821359744,0.7722447692966574,0.17412773351165017,0.17731107882038827,0.04776765691733409
1314.092135057193,256.9947445799054,143.61949582704088,155.96483116914325,0.2586208348880388,0.19871568153417238,0.2569947445799054,0.14361949582704087,0.3119296623382865
425.401738768571,391.82650637057156,148.15406022799505,112.94191968430728,0.1647063534322959,0.005522117123602396,0.3918265063705716,0.14815406022799504,0.22588383936861456
4151.1225708922375,198.2713911606351,116.80387552495498,146.65211579386852,0.33021506487149754,0.8154614284548343,0.19827139116063508,0.11680387552495497,0.29330423158773705
3651.543781699039,311.04335011393675,21.046594818180942,42.00355193621586,0.756751505688635,0.7068573438476171,0.31104335011393675,0.02104659481818094,0.08400710387243171
3753.4329729885417,431.1818543733726,8.936967366706906,184.21843623604553,0.5193858595039373,0.7290071680409873,0.4311818543733726,0.008936967366706907,0.36843687247209106
3947.8435947553503,474.76031182882105,493.8611948680158,215.69926938580713,0.20488127415071256,0.7712703466859457,0.47476031182882106,0.4938611948680158,0.43139853877161427
740.6053979768157,73.53674046451897,213.88656686793118,54.18495002269391,0.8778300781520408,0.07404465173409036,0.07353674046451897,0.21388656686793117,0.10836990004538782
2048.942351303654,463.2938125807472,192.16332357984084,23.92863888004043,0.8795818549515292,0.3584657285442726,0.4632938125807472,0.19216332357984084,0.04785727776008086
932.9976738155967,246.0581465397691,339.82364134653494,5.909646511584099,0.8705784250460069,0.11586905952512973,0.2460581465397691,0.3398236413465349,0.011819293023168198
4370.275759027731,129.12219414947918,109.12694393253209,160.4928751108165,0.23879621138153928,0.8631034258755936,0.12912219414947917,0.10912694393253208,0.320985750221633
3267.1713834067664,229.56787811913065,474.98059197511265,151.77350902219519,0.4512393441809881,0.6232981268275579,0.22956787811913065,0.47498059197511266,0.3035470180443904
1922.1309143221863,490.0162876427385,393.17250720777605,136.6743531785175,0.9849896561408751,0.3308980248526492,0.4900162876427385,0.393172507207776,0.273348706357035
692.3684113157087,246.3090469964348,44.705501156129756,57.98677402899386,0.7720124763099904,0.06355835028602363,0.2463090469964348,0.04470550115612976,0.11597354805798771
1830.518679892046,164.3758051437541,208.79038789246417,97.72649897637866,0.027167421225559818,0.3109823217156622,0.1643758051437541,0.20879038789246418,0.19545299795275733
1895.8432813230363,316.7004271583629,439.55915378108233,148.61908379654326,0.06520459126049205,0.32518332202674705,0.31670042715836294,0.43955915378108235,0.2972381675930865
3756.188420355095,120.07280938909653,472.36601114570516,124.19171471479234,0.46393137681233276,0.7296061783380641,0.12007280938909654,0.47236601114570514,0.2483834294295847
3332.7643682339803,37.93166405433196,233.70075562493486,246.94638005372184,0.9092202058615602,0.6375574713552131,0.03793166405433196,0.23370075562493486,0.49389276010744365
4481.178615851102,64.43986095532462,306.70569460535387,34.109938139183285,0.5387017979527142,0.8872127425763265,0.06443986095532461,0.30670569460535385,0.06821987627836656
2572.1886557449666,64.02291947888622,83.5169730460376,173.78613851189846,0.4978125080342902,0.47221492516194924,0.06402291947888622,0.08351697304603761,0.3475722770237969
950.1335313161878,75.95134675614717,495.58431306848826,101.07969202607303,0.10547369995663058,0.1195942459383017,0.07595134675614718,0.49558431306848827,0.20215938405214606
3680.926021225777,69.41358632470507,115.8358506917217,107.04990373140369,0.656780104724294,0.713244787222995,0.06941358632470507,0.1158358506917217,0.21409980746280738
3899.611223637728,320.4373724016073,471.3658870675628,179.39944141454407,0.8221031606002255,0.7607850486168974,0.3204373724016073,0.4713658870675628,0.3587988828290881
2981.8751088196827,90.94004219957242,324.8233244961842,173.10903783109242,0.38042000750756233,0.5612771975694962,0.09094004219957241,0.32482332449618423,0.3462180756621848
3946.4490277909804,172.8336416619316,303.86839743942954,247.81399842554708,0.7756118509253275,0.770967179954561,0.1728336416619316,0.30386839743942956,0.49562799685109415
2671.4597432761975,448.3942049530059,256.3442555082543,32.09857236353131,0.9644766539008116,0.49379559636439074,0.4483942049530059,0.25634425550825435,0.06419714472706262
2804.5710151571725,236.9808201314362,115.33490585887934,26.027412346041583,0.2037664591276891,0.5227328293819941,0.23698082013143618,0.11533490585887934,0.05205482469208317
2366.6886844493283,333.7788692605136,88.26401600275413,181.0847042821853,0.5233296311947413,0.42754101835854963,0.3337788692605136,0.08826401600275413,0.3621694085643706
516.9279830228379,86.15993560081492,110.24310453508768,144.59672925160228,0.28713795808457554,0.0254191267440952,0.08615993560081492,0.11024310453508768,0.28919345850320455
896.3005641692005,96.1445094043354,93.21913107212725,68.54016663995147,0.7928544190338394,0.10789142699330445,0.0961445094043354,0.09321913107212726,0.13708033327990293
544.5742541589775,20.434308133239433,389.79223678337667,19.85484224724665,0.5775933658811575,0.031429185686734244,0.020434308133239435,0.38979223678337666,0.0397096844944933
3327.48789181339,84.46753153608228,175.06262958336504,21.414562399107634,0.6345824175503038,0.6364104112637804,0.08446753153608227,0.17506262958336505,0.04282912479821527
1846.0375129511026,139.29516951597932,28.921338281698183,223.54771866602957,0.7979141596158941,0.3143559810763267,0.1392951695159793,0.028921338281698183,0.44709543733205914
2739.4251793576327,88.5052421383734,484.5513150704057,47.96683117968573,0.3959704726624549,0.5085706911647028,0.08850524213837341,0.48455131507040566,0.09593366235937145
4574.805780060028,44.35126687852781,441.89294248171285,80.84289052888019,0.9150900684070432,0.9075664739260931,0.044351266878527806,0.44189294248171285,0.16168578105776038
1546.7442540848247,60.317935550300405,463.8761415976065,56.664100556747,0.53302886724614,0.24929222914887492,0.060317935550300406,0.4638761415976065,0.11332820111349401
2287.7614459638967,230.3893840163629,497.45391132321765,88.74907645798433,0.157954822835348,0.41038292303562973,0.23038938401636289,0.49745391132321765,0.17749815291596865
3875.5352372980237,103.16685920289626,86.94762460974364,17.355960686523343,0.6958991181688025,0.7555511385430487,0.10316685920289627,0.08694762460974365,0.034711921373046684
1452.4715612614634,182.13493052403774,198.12100945132937,129.76494772706758,0.7932613504382544,0.2287981654916225,0.18213493052403773,0.19812100945132938,0.2595298954541352
754.1075852124477,251.70863542742845,379.11923785204567,16.903140898053724,0.31676167706752667,0.07697990982879298,0.25170863542742844,0.37911923785204565,0.03380628179610745
1732.856683403333,345.19741431468265,348.0103090268961,200.0891269555904,0.857179256998753,0.289751452913768,0.34519741431468265,0.3480103090268961,0.4001782539111808
1141.6179213684204,19.65606992054947,76.94795316992753,58.42802047760826,0.9061432547657664,0.16122128725400445,0.01965606992054947,0.07694795316992753,0.11685604095521651
4676.609200775836,399.70519945452133,407.9165624953089,135.00297865112765,0.2769044873778089,0.9296976523425731,0.3997051994545213,0.4079165624953089,0.2700059573022553
4117.353745996318,313.95019474545387,112.22028591833033,220.01977189036455,0.9835214727152221,0.808120379564417,0.3139501947454539,0.11222028591833033,0.4400395437807291
3313.657279947948,40.879515974435954,111.90880741131154,162.71934226179854,0.14071152804875842,0.6334037565104235,0.040879515974435954,0.11190880741131154,0.3254386845235971
4408.718714863502,436.7893120533886,268.4872114467068,133.23944663783382,0.20201566840248997,0.8714605901877178,0.4367893120533886,0.2684872114467068,0.26647889327566765
4096.891553735926,460.43620026590656,296.46996742085156,81.0834382788439,0.18422483923802613,0.8036720768991144,0.46043620026590654,0.2964699674208516,0.1621668765576878
1258.222270875765,30.538979927431875,290.0431039189056,83.25047826454949,0.8939897100078704,0.18657005888603587,0.030538979927431875,0.29004310391890564,0.16650095652909896
4505.771393053898,138.43882407360186,45.743418698877434,167.37173879954753,0.6542925523249619,0.8925589984899778,0.13843882407360186,0.045743418698877436,0.33474347759909506
2880.9743128119935,403.10063989653065,438.7304313151902,248.53484030529188,0.15210428322227287,0.5393422419156507,0.40310063989653067,0.4387304313151902,0.49706968061058376
4114.224713754687,374.1298451918292,132.80002129435303,165.45979746234465,0.440323418368349,0.8074401551640624,0.3741298451918292,0.13280002129435303,0.3309195949246893
4522.019979648069,92.26050967818867,64.75746064140209,139.44585434250624,0.615298025069802,0.8960912999234933,0.09226050967818866,0.06475746064140209,0.27889170868501245
1862.8159848705739,104.67466166835516,444.3740399344886,182.6626275598115,0.08346408498938329,0.3180034749718639,0.10467466166835515,0.4443740399344886,0.36532525511962305
906.2388528273132,185.236051395691,477.82574911487666,116.30140307092954,0.8824163684073387,0.11005192452767677,0.185236051395691,0.47782574911487663,0.23260280614185908
1448.5017476929318,242.26149259551067,431.0638086327253,15.035585650196303,0.8036035354415352,0.22793516254194168,0.24226149259551066,0.4310638086327253,0.030071171300392607
2364.695827680779,309.127385765148,404.75803736243904,140.57420396947745,0.5052067735766382,0.4271077886262563,0.30912738576514803,0.40475803736243904,0.2811484079389549
4162.867923243468,184.4568197848862,327.62099031951084,239.40632112634506,0.9671266152591704,0.818014765922493,0.1844568197848862,0.32762099031951086,0.4788126422526901
4359.36068297918,231.26735806657393,275.4286853045696,43.82573558941491,0.4177609792750997,0.8607305832563434,0.23126735806657395,0.27542868530456965,0.08765147117882982
431.97980044347725,373.7354690668783,43.493379955705066,172.50122270516644,0.9841103190364978,0.006952130531190705,0.37373546906687827,0.04349337995570507,0.34500244541033287
2749.4375918568026,18.34160144529895,204.22660653534936,50.23342216476412,0.6679199988036271,0.5107473025775657,0.01834160144529895,0.20422660653534935,0.10046684432952824
2320.0906144843834,126.21847217201038,186.344258506157,133.95692111827032,0.6346712732539415,0.417411003148779,0.12621847217201038,0.186344258506157,0.26791384223654063
1421.6959281653592,356.6747929422762,129.8768918801631,24.169112411679905,0.165954895295785,0.22210781047073025,0.3566747929422762,0.1298768918801631,0.04833822482335981
951.3806897349409,447.6034188435997,361.71005684429247,112.59273406454628,0.881927758304644,0.1198653673336828,0.44760341884359967,0.36171005684429247,0.22518546812909254
1953.0297884566885,255.83872105783306,247.9378675393854,189.04083222381152,0.42748968792061515,0.33761517140362796,0.25583872105783306,0.2479378675393854,0.37808166444762303
4737.3846379975885,266.0567426326578,40.52310795382397,86.89288105974552,0.16223340578247936,0.9429097039125193,0.2660567426326578,0.04052310795382397,0.17378576211949104
1886.733487295474,53.586005669888024,110.09160097490567,166.22793112180452,0.01260751997575904,0.32320293202075523,0.053586005669888026,0.11009160097490567,0.332455862243609
2786.436860019484,223.70618341172732,341.629381829798,198.8624901974323,0.5597556836383826,0.5187906217433661,0.22370618341172732,0.34162938182979796,0.3977249803948646
3633.8872109178183,266.30863322751156,38.06542974515009,231.79445486986316,0.5273996221226763,0.7030189588951778,0.2663086332275116,0.03806542974515009,0.46358890973972633
2072.6961709447523,121.23525181736483,425.60345702438434,58.660520463863385,0.7193536223691586,0.363629602379294,0.12123525181736483,0.42560345702438435,0.11732104092772677
4870.197580516419,134.6216154746905,247.57326350698716,99.82897895232703,0.8902580530178021,0.9717820827209607,0.13462161547469048,0.24757326350698716,0.19965795790465407
4827.257556733712,188.6420815523113,240.293288663324,38.10400333260436,0.07940658464302952,0.9624472949421112,0.1886420815523113,0.240293288663324,0.07620800666520872
1558.198560796675,10.035598888863184,296.2038923297588,248.1208755395938,0.7314964903403623,0.25178229582536416,0.010035598888863184,0.2962038923297588,0.4962417510791876
2687.343127104973,161.03958279158914,412.3404829625746,231.75024198107383,0.18741194409758222,0.49724850589238545,0.16103958279158914,0.4123404829625746,0.46350048396214766
1784.0402251571404,105.72400349827232,173.90460395109653,134.9892825701399,0.858177053157164,0.30087830981676966,0.10572400349827232,0.17390460395109653,0.2699785651402798
1710.266274136351,163.74867608895732,339.0080762795318,210.50832359410532,0.8190635138616561,0.2848404943774676,0.16374867608895732,0.3390080762795318,0.42101664718821064
569.6799578308509,59.881065909625605,282.8659819978955,130.23949431801054,0.5407937549855444,0.036886947354532795,0.0598810659096256,0.28286598199789553,0.2604789886360211
3203.9959363075254,445.2636403699475,133.51413508471066,155.89642200068994,0.7102427986233115,0.6095643339798968,0.4452636403699475,0.13351413508471066,0.31179284400137985
2712.323506852763,296.79622677702434,439.31499317757897,22.281108029004155,0.3143501131837484,0.5026790232288615,0.29679622677702433,0.439314993177579,0.04456221605800831
636.802255749951,339.5511595722448,398.71301080346404,188.81760512420198,0.47116789893281463,0.051478751249989345,0.3395511595722448,0.39871301080346405,0.37763521024840396
1681.7737354884125,394.58561930366915,329.22591732921273,31.928370908808706,0.8216368977104717,0.27864646423661144,0.39458561930366914,0.32922591732921275,0.06385674181761741
4578.023075446607,249.22109946452863,425.290864547121,206.5169075631321,0.4592651971732139,0.9082658859666538,0.24922109946452864,0.42529086454712095,0.4130338151262642
1501.984697068073,43.46014404371184,433.64710047990116,195.50702191759646,0.3577982653254418,0.2395618906669724,0.043460144043711846,0.4336471004799012,0.39101404383519295
1066.516411619626,268.55327090927386,354.18148835751737,177.1861744357441,0.4942124472502999,0.14489487209122306,0.2685532709092739,0.3541814883575174,0.3543723488714882
2651.48269727679,293.42055901043955,418.506664181836,9.04009513119053,0.8282492524372184,0.48945276027756307,0.29342055901043956,0.418506664181836,0.01808019026238106
4933.992088908763,372.719737092165,348.7357308346418,75.78208898633216,0.33520804737087273,0.9856504541106007,0.372719737092165,0.3487357308346418,0.1515641779726643
1513.454248952902,215.8297731148397,340.0703858801502,65.77814247771072,0.1737615931357438,0.2420552715115004,0.2158297731148397,0.3400703858801502,0.13155628495542143
3491.8235180670413,63.790151397781884,309.3056891075922,90.03410186787977,0.7120140203307808,0.6721355474058786,0.06379015139778188,0.30930568910759215,0.18006820373575955
3903.450230512101,141.88795289936223,376.3583197788206,21.910686690959636,0.8259782127080818,0.7616196153287176,0.14188795289936224,0.3763583197788206,0.04382137338191927
1493.1327023650385,181.54114819931755,79.30255264653685,234.23945575776568,0.10063747852353333,0.23763754399239967,0.18154114819931755,0.07930255264653685,0.46847891151553134
3749.795203614554,322.9586206658006,440.4353795994642,138.45056017809407,0.23987411275594472,0.7282163486118596,0.3229586206658006,0.4404353795994642,0.27690112035618814
2091.802410508565,285.38915233445596,435.921763872616,76.38107766450588,0.1419719897609939,0.3677831327192533,0.28538915233445594,0.435921763872616,0.15276215532901177
3308.6068207304656,178.0483629489231,14.623641517279573,99.24537926857086,0.3479414115821666,0.6323058305935795,0.17804836294892312,0.014623641517279573,0.1984907585371417
3314.2366695001156,493.25762439648986,412.9083752823813,111.80063512620892,0.45035097890541265,0.6335297107608947,0.49325762439648985,0.41290837528238133,0.22360127025241783
2864.563546743889,302.8874096784436,64.4349337367226,150.14858334015432,0.7488263369633065,0.5357746840747585,0.3028874096784436,0.0644349337367226,0.30029716668030865
815.3329422502782,118.61339586799724,167.55942712957093,128.91985692412445,0.6511475848816741,0.0902897700544083,0.11861339586799724,0.16755942712957095,0.2578397138482489
4242.391479710495,50.89123631020187,371.75412814580386,229.84799330360434,0.6209285674784312,0.8353024955892381,0.05089123631020187,0.3717541281458039,0.4596959866072087
1875.5882988699848,76.42956959216602,80.3799480241541,124.24087072645756,0.3523749466096544,0.32078006497173583,0.07642956959216601,0.0803799480241541,0.24848174145291513
1257.9851478393293,122.97886419225406,408.9835120595311,248.03950370582817,0.8414475530847599,0.1865185103998542,0.12297886419225407,0.4089835120595311,0.49607900741165634
587.565651151914,80.34068662977784,416.06708897887097,212.85623943627394,0.47128716739816456,0.04077514155476392,0.08034068662977784,0.41606708897887096,0.4257124788725479
3118.107538665912,93.28351202565288,253.7338668804181,52.12762858933395,0.9791049380151545,0.5908929431882418,0.09328351202565288,0.2537338668804181,0.1042552571786679
3516.796064474499,142.54758434692354,3.19293585841679,232.64880366097907,0.6341421382957368,0.6775643618422824,0.14254758434692355,0.00319293585841679,0.46529760732195813
476.3040130681383,86.68679764737742,143.5190665874564,29.091599471369022,0.12626474156450274,0.016587828927856155,0.08668679764737741,0.1435190665874564,0.058183198942738046
2755.6280681766925,448.3827123132126,308.4634591878711,204.3624271227979,0.676177562075434,0.512093058299281,0.4483827123132126,0.3084634591878711,0.4087248542455958
1441.8805659105146,40.1168728308211,490.59308901371173,95.15582336914503,0.325104015431699,0.22649577519793795,0.040116872830821104,0.49059308901371174,0.19031164673829004
3367.794835883469,262.25569478512733,315.90676350833417,219.4935801112674,0.6863271966860974,0.6451727904094499,0.26225569478512734,0.3159067635083342,0.43898716022253476
1202.0855734229606,205.19841349483076,129.9017905320799,217.01417252686258,0.06964114816240574,0.17436642900499144,0.20519841349483076,0.1299017905320799,0.4340283450537252
3578.3135952713433,491.1893084543032,317.00285154980565,201.4813500294053,0.1748814371759594,0.690937738102466,0.4911893084543032,0.3170028515498057,0.4029627000588106
2178.982592982472,56.01945108402617,269.99268985792776,197.50760907676533,0.8557372589057863,0.38673534630053735,0.05601945108402617,0.26999268985792774,0.3950152181535307
4708.957948188979,198.92779952287083,389.9226975755718,76.16978477451019,0.2271795570235149,0.9367299887367345,0.19892779952287082,0.3899226975755718,0.1523395695490204
